Name_lang,Description_lang,Map[0],Map[1],ID,JournalInstanceID,DungeonEncounterID,OrderIndex,FirstSectionID,UiMapID,MapDisplayConditionID,Flags,DifficultyMask
Le prophète Skitra,"Passé maître dans l’art de l’illusion, Skitra prend un malin plaisir à terroriser ses victimes en faussant leur perception de la réalité. Ceux qui se laissent abuser par ses subterfuges finissent par se perdre dans Ny’alotha sans espoir de retour.",0.835784,0.612131,2369,1180,2334,3,20645,1581,0,0,-1
Vexiona,"Obsédée par les pouvoirs que N’Zoth lui a conférés et dont elle fait un usage débridé, Vexiona s’est attaché une secte de fanatiques mus par un appétit sans bornes pour les dons du Vide. Au sommet de son temple de l’Empire noir, elle transforme ses plus loyaux fidèles en horreurs implacables.",0.329656,0.509191,2370,1180,2336,9,20657,1593,0,0,-1
Conscience collective,"En perpétuelle concurrence, les généraux Ka’zir et Tek’ris se disputent sans relâche le contrôle de leurs congénères aqir. Imposant tour à tour leur domination, ils modifient à leur guise la stratégie de l’essaim qui leur obéit aveuglément.",0.503677,0.538603,2372,1180,2333,5,20706,1590,0,0,-1
Drest’agath,"Avant d’être arraché à sa torpeur par le retour de N’Zoth, le monceau de chairs perverties appelé Drest’agath sommeillait dans les galeries souterraines de Ny’alotha depuis des millénaires. À présent, il remonte à la surface tel un gigantesque furoncle prêt à éclater, menaçant de propager sa pestilence aux quatre coins d’Azeroth.",0.327346,0.572903,2373,1180,2343,7,20741,1595,0,0,-1
"Il’gynoth, la corruption ressuscitée","Après sa défaite dans le Cauchemar d’émeraude, Il’gynoth s’est réfugié dans les profondeurs de Ny’alotha pour reprendre des forces. Depuis, il a fusionné avec l’architecture même de la cité, propageant ses miasmes à travers l’Empire noir telle une infection rampante. Son pouvoir ne cesse de grandir alors que ses chairs corruptrices gagnent toujours plus de terrain.",0.487745,0.318015,2374,1180,2345,8,20749,1596,0,0,-1
N’Zoth le Corrupteur,"Incarcéré des siècles durant dans sa prison abyssale forgée par les Titans, N’Zoth continua à user de son influence pour corrompre Azeroth. Désormais libre de ses mouvements, le Corrupteur dévoile sa véritable forme et met à exécution son plan pour faire de sa vision de l’Empire noir notre nouvelle réalité. Si personne ne l’arrête, le monde tel que nous le connaissons sera transfiguré à l’image de sa folie éternelle.",0.481618,0.261029,2375,1180,2344,12,20753,1597,0,0,-1
Sombre inquisitrice Xanesh,"Rares sont ceux qui parviennent à résister aux murmures des Dieux très anciens et ce faisant, ils se retrouvent aussitôt à la merci de la sombre inquisitrice Xanesh. Passée maître dans l’art de la torture, la cruelle Xanesh s’enorgueillit de faire lentement mais sûrement basculer ses victimes dans la folie, jusqu’à en faire d’authentiques adorateurs de N’Zoth.",0.534314,0.457721,2377,1180,2328,4,20776,1592,0,0,-1
Grande impératrice Shek’zara,"Lorsque N’Zoth s’est réveillé, l’impératrice des mantides Shek’zara a aussitôt mis son essaim au service du Dieu très ancien. Pour accomplir les desseins de son maître ténébreux, elle a déployé ses armées dans le val de l’Éternel printemps dans le but de s’emparer de la Pandarie au nom de N’Zoth.",0.5,0.5,2378,1028,2351,1,21114,0,0,0,-1
Vuk’laz le Brise-Terre,"En sondant les profondeurs oubliées d’Azeroth, le prophète Skitra a exhumé un Aqir dévastateur connu sous le nom de Vuk’laz le Brise-Terre. Désormais délivré de son sommeil souterrain, ce dernier déchaîne sa puissance destructrice contre les adversaires de N’Zoth.",0.5,0.5,2381,1028,2353,1,21159,0,0,0,-1
Échelon,"Le puissant vive-pierre connu sous le nom d’Échelon n’a jamais affiché que du mépris pour les étrangers, en particulier pour les mortels. Il surveille les salles de l’Expiation depuis les cieux et s’abat sans pitié sur quiconque tente d’en franchir le seuil.",0.266056,0.541016,2387,1185,2380,2,21494,1663,0,0,-1
Kryxis le Vorace,"Ayant senti la présence d’anima dans les profondeurs Sanguines, Kryxis le Vorace a succombé à son appétit insatiable pour cette énergie et a sombré dans la folie. La faille qui s’est récemment formée en Revendreth lui a permis de pénétrer dans les catacombes, et il entend absorber jusqu’à la dernière goutte de l’anima contenu dans cette réserve souterraine.",0.560449,0.181347,2388,1189,2360,1,21511,1675,0,0,-1
Kul’tharok,"Maître des arts nécromantiques, Kul’tharok prouve que la force brute n’est pas le seul moyen de se hisser au sommet. Pour remporter la victoire, il faudra survivre à son labyrinthe de portails magiques et à ses terrifiantes attaques nécrotiques.",0.71391,0.687063,2389,1187,2364,4,21515,1685,0,0,-1
Xav l’Invaincu,Xav a combattu et triomphé de tant d’adversaires que bien des concurrents jouent des coudes pour avoir l’honneur de l’affronter. Xav offrira un combat digne de ce nom à quiconque parviendra à dépasser cet attroupement.,0.526346,0.766323,2390,1187,2366,3,21610,1684,0,0,-1
"Amarth, le Moissonneur","Juché sur sa monstrueuse monture volante, Croc-d’Os, Amarth supervise la récolte des cadavres. Ce commandant sanguinaire a tué la Main du courage et cherche à présent à faire subir le même sort à son parangon.",0.205613,0.40378,2391,1182,2388,2,21530,1666,0,0,-1
Docteur Sutur,"Le docteur Sutur est le père des abominations macabres déployées depuis la forteresse flottante de Zolramus. Il se consacre à sa tâche avec une ferveur fanatique, transformant la chair de ses ennemis en assemblages morts-vivants qui prendront part aux conflits de Maldraxxus.",0.509164,0.35567,2392,1182,2389,3,21539,1667,0,0,-1
Hurlaile,"Créature aveugle chargée de défendre l’entrée du château Nathria, Hurlaile repère ses proies à l’aide de ses effroyables cris qui résonnent entre les murs. Ces hurlements lugubres sonnent le glas pour les intrus qui osent s’aventurer sur la Grande promenade.",0.593264,0.810881,2393,1190,2398,1,21555,1735,0,0,-1
Fangepoing,"Né dans les terres fangeuses des soubassements du château Nathria, Fangepoing en arpente à présent les salles dans l’attente d’un ordre de sire Denathrius. Ses pas assourdissants font trembler les murs du château tout entier, annonçant son arrivée à plusieurs salles de distance.",0.702264,0.815488,2394,1190,2399,8,21559,1735,0,0,-1
Chancros,"L’imposant monceau de chair putride connu sous le nom de Chancros a été cousu avec amour par le docteur Sutur en personne. Cette abomination n’a qu’une idée en tête, fondre sur le temple du Courage.",0.570089,0.395566,2395,1182,2387,1,21563,1666,0,0,-1
Nalthor le Lieur-de-Givre,"Nalthor le Lieur-de-Givre dirige les troupes à l’assaut du Bastion depuis Zolramus, la ziggourat volante. Cette liche perfide entend bombarder de magie gelée les terres immaculées du Bastion pour y répandre la mort.",0.510838,0.438246,2396,1182,2390,4,21567,1668,0,0,-1
L’affrontement,"Les champions ne se battent pas contre n’importe qui : les combattants qui entendent les affronter doivent tout d’abord se mesurer les uns aux autres. Dessia la Décapiteuse, Paceran le Virulent et Sathel le Maudit ont réuni leurs styles de combat variés pour éliminer tous les prétendants au titre. Ils sont prêts à anéantir quiconque se dressera entre eux et l’affrontement ultime.",0.50499,0.520958,2397,1187,2391,1,21577,1683,0,0,-1
Marchande Xy’exa,"Marchande des plus rusées, Xy’exa s’est constitué, au cours des millénaires, une impressionnante collection de dispositifs magiques. Elle utilise la manipulation spatiale pour garder un coup d’avance sur les innombrables ennemis qu’elle s’est faits au cours de ses transactions.",0.834482,0.57931,2398,1188,2400,3,21618,1677,0,0,-1
Kin-Tara,"Tandis que la pénurie d’anima forçait les aspirants kyrians à attendre une ascension sans cesse repoussée, les désavoués n’ont pas hésité à donner des ailes à leurs fidèles. Kin-Tara a prouvé sa valeur auprès des Kyrians sombres et s’est emparée des cieux aussitôt son ascension terminée. Tant qu’elle continuera à sévir, les flèches de l’Ascension appartiendront à Déva.",0.436704,0.570889,2399,1186,2357,0,21633,1693,0,0,-1
Ingra Maloch,"Condamnés à exister en dehors du cycle de la vie et de la mort, les Drust cherchent à exploiter les mécanismes de Renaissance de Sylvarden pour échapper à leur malédiction. Cette quête les a conduits à Tirna Scithe, où les habitants sont soumis à la magie impie d’ingra Maloch et de ses fidèles.",0.75585,0.187403,2400,1184,2397,1,21646,1669,0,0,-1
Trancheboyau,"Obnubilé par la victoire autant que par l’amélioration de son corps, Trancheboyau est prêt à prouver que la maison des Assemblages engendre les meilleurs guerriers. Depuis son arrivée en Maldraxxus, il a su mériter toutes les nouvelles pièces de son corps, mais ne rechigne pas à l’idée d’en obtenir d’autres sur quiconque osera le défier.",0.694731,0.635739,2401,1187,2365,2,21658,1687,0,0,-1
Mandebrume,"Tirna Scithe est défendue non seulement par les armes, mais également par la ruse. La très espiègle Mandebrume se sert du brouillard pour désorienter les intrus et les plonger dans la confusion. Depuis l’attaque des Drust, Mandebrume peine à distinguer ses alliés de ses ennemis et il vous faudra résoudre ses énigmes pour pouvoir atteindre le cœur de Tirna Scithe.",0.474799,0.486254,2402,1184,2392,2,21686,1669,0,0,-1
Professeur Ickus,La destruction de la maison de la Peste et les éruptions de gelée qui se sont ensuivies ne vont certainement pas décourager le professeur Ickus d’y mener ses folles expériences.,0.619761,0.44012,2403,1183,2384,2,21700,1674,0,0,-1
Margrave Stradama,"Présumée morte dans l’explosion de sa maison, la margrave Stradama s’est en réalité transformée en créature monstrueuse. Cette métamorphose l’ayant fait sombrer dans la folie, elle erre désormais parmi les ruines de la maison de la Peste.",0.524951,0.784432,2404,1183,2386,4,21737,1697,0,0,-1
Tred’ova,"Alors que les gorms grignotaient les frontières de Sylvarden et les bogues desséchées des trépassés, la créature nommée Tred’ova goûta à un mets des plus extraordinaires : la graine sauvage de Lakali, Loa du savoir. Enivrée par son pouvoir et sa sagesse, Tred’ova ne cherche plus uniquement à survivre…",0.154066,0.745705,2405,1184,2393,3,21746,1669,0,0,-1
"Halkias, le goliath vicié","Les stèles du vice ont été conçues pour recueillir les transgressions passées. Mais les machinations des Venthyrs dépravés ont permis à Halkias, un gigantesque golem, de se nourrir du pouvoir de ces pierres oubliées. Les troupes du grand chambellan parviennent tant bien que mal à le contenir en détournant son anima vers plusieurs éclats de golem stèle du vice.",0.529669,0.534143,2406,1185,2401,1,21754,1663,0,0,-1
Général Kaal,"Le général Kaal est l’un des principaux bras droits de sire Denathrius chargés de superviser ses opérations en Revendreth. Puissante, adroite et rusée, elle se sert de son agilité et de l’anima qui coule dans ses veines pour éliminer quiconque ose s’opposer à son maître.",0.158031,0.173575,2407,1189,2363,4,21764,1676,0,0,-1
"Hakkar, l’écorcheur d’âmes","Par sa simple existence, Hakkar l’écorcheur d’âmes a été source de chaos en Azeroth. Violence et peste coulent dans les veines de ce Loa et nourrissent son incommensurable puissance. Ses fidèles se sont battus jusqu’à la mort pour lui et continuent à le faire dans l’au-delà. Hakkar n’a jamais su renoncer au pouvoir, même lorsque celui-ci ne lui appartenait pas.",0.252874,0.484483,2408,1188,2395,1,21789,1679,0,0,-1
Les Tempête-de-Mana,"L’honnêteté et la confiance sont le ciment du couple que forment Millicent et Milhouse Tempête-de-Mana. Enfin… l’honnêteté, la confiance et surtout, une bonne dose de magie approximative et de technologie expérimentale. Ces quatre facteurs réunis font des Tempête-de-Mana le duo le plus dangereux, déjanté et destructeur qui soit.",0.483908,0.668965,2409,1188,2394,2,21794,1678,0,0,-1
Mueh’zala,"Père du sommeil, fils du temps et ami de la nuit, Mueh’zala guidait les morts d’Azeroth bien avant que Bwonsamdi ne passe son premier marché. Le rôle d’un dieu est de régner sans appel, non pas de quémander des serviteurs et des fidèles. Les plans qu’il a fomentés en des temps immémoriaux afin de s’approprier à nouveau ce pouvoir vont bientôt porter leurs fruits, à condition qu’il règle son compte à son rebelle de remplaçant.",0.508046,0.577586,2410,1188,2396,4,21799,1680,0,0,-1
Grande adjudicatrice Alize,"Entre les murs des salles de l’Expiation, par-delà la cour et les gargouilles, se trouve une église bien différente de toutes celles d’Azeroth. La grande adjudicatrice Alize y préside une congrégation d’esprits chargés de prêcher le sombre dogme de sire Denathrius aux indignes.",0.212485,0.501718,2411,1185,2403,3,21807,1664,0,0,-1
"Déva, parangon du doute","Déva était un modèle de loyauté jusqu’à ce qu’une âme au passé trouble arrive au Bastion. Accablée par le doute, elle a fini par succomber à l’appel de la révolte, soutenue par les pouvoirs les plus sombres de l’Ombreterre. S’emparer des flèches de l’Ascension n’était qu’un début… La destruction de l’Archonte est désormais à sa portée.",0.455899,0.628866,2412,1186,2359,4,21818,1695,0,0,-1
Grand chambellan,"L’impitoyable grand chambellan s’est hissé dans les rangs de la société venthyr en participant à la capture de l’Accusatrice rebelle. Le Moissonneur règne à présent sur les salles de l’Expiation, où il accumule l’anima et détourne les rituels sacrés d’expiation pour servir ses sombres desseins.",0.142612,0.487973,2413,1185,2381,4,21841,1665,0,0,-1
Oryphrione,"Oryphrione est le bras armé de l’avant-garde du parangon de loyauté. Après avoir dominé l’invasion de la ville à l’aide de son artillerie d’anima, le colosse noir défend désormais la fontaine de puissance devant le siège de l’Archonte.",0.530894,0.38294,2414,1186,2358,3,21865,1694,0,0,-1
Exécuteur Tarvold,"Nombreux sont les Venthyrs à considérer les supplices infligés aux âmes qui leur sont confiées, et l’extraction des péchés et de l’anima comme un devoir sacré. Qu’on ait pu confier cette charge à une créature aussi dépravée que l’exécuteur Tarvold montre dans quelle déchéance a sombré Revendreth.",0.477547,0.860104,2415,1189,2361,2,21876,1675,0,0,-1
Ventunax,"Assemblage parmi les plus redoutables des désavoués, Ventunax avait été conçue pour mettre à l’épreuve le courage des aspirants kyrians. Les déplacements de la magistrate sont si rapides qu’elle semble disparaître sous les yeux de ses ennemis.",0.636312,0.448454,2416,1186,2356,2,21884,1693,0,0,-1
"Mordretha, l’impératrice immortelle","Mordretha a livré d’innombrables batailles et a toujours triomphé de ses adversaires. De son vivant, nul n’égalait sa maîtrise de la magie noire et l’impératrice immortelle n’a eu de cesse d’accroître encore ses connaissances depuis son arrivée en Maldraxxus. Pourrait-il s’agir de l’affrontement ultime tant attendu par le théâtre de la Souffrance ?",0.466781,0.362543,2417,1187,2404,5,21897,1683,0,0,-1
Artificier Xy’mox,"Les résidents du château Nathria ne sont pas tous fidèles à sire Denathrius, certains sont des opportunistes éclairés. Si l’artificier Xy’mox travaille pour Denathrius, il cherche surtout à tirer profit de cette relation, ce qui nécessitera sans doute d’éliminer les envahisseurs de Nathria.",0.653713,0.235751,2418,1190,2405,4,21912,1745,0,0,-1
Globgrog,"L’origine exacte des maladies et autres limons apparus après la destruction de la maison de la Peste demeurera peut-être un mystère, mais l’amas de gelées et de chair qui forme Globgrog défendra ce trésor jusqu’à la mort.",0.50499,0.215569,2419,1183,2382,0,21920,1674,0,0,-1
Dame Inerva Sombreveine,L’anima nourrit l’Ombreterre et dame Inerva Sombreveine a bien l’intention d’en percer tous les mystères. Elle n’hésite pas à utiliser les secrets insidieux qu’elle a appris auprès de Denathrius contre les ennemis du sire et vole l’anima des envahisseurs du château Nathria pour façonner un sinistre aveni.,0.363558,0.443005,2420,1190,2406,6,22127,1744,0,0,-1
Grande déléguée Beryllia,"Peu d’âmes sont assez anciennes pour savoir si la grande déléguée Beryllia a développé ses pratiques barbares à son arrivée en Revendreth, ou si ce vice a toujours été niché dans son cœur. Ayant fait preuve d’une cruauté sans nom pour maîtriser la magie de l’anima, la grande déléguée se tourne aujourd’hui vers une prisonnière très particulière, la Naaru Z’rali. Beryllia est bien décidée à contrôler la Lumière de cette créature, quelles qu’en soient les conséquences.",0.562176,0.699482,2421,1189,2362,3,21934,1676,0,0,-1
Salut du roi-soleil,"Dans l’enceinte sinistre du château Nathria, des âmes sont torturées non pas pour expier leurs vices, mais pour les amplifier. C’est ainsi que le fier prince Kael’thas s’est retrouvé accablé par les fautes d’autrui. Sa souffrance et sa haine sont à présent canalisées pour le transformer en une arme redoutable. Son âme est en grand danger et doit être sauvée à tout prix, ne serait-ce que pour ne pas être retournée contre l’Ombreterre.",0.529361,0.746114,2422,1190,2402,3,22236,1746,0,0,-1
Domina Lamevenin,"Personne, pas même ses anciens alliés, n’empêchera Domina Lamevenin de s’emparer de l’arme cachée dans les ruines de Malepeste afin de venger la chute de la maison des Yeux.",0.55489,0.754491,2423,1183,2385,3,21995,1674,0,0,-1
Sire Denathrius,"Sire Denathrius faisait partie des Éternels régnant sur les royaumes de la mort depuis des temps immémoriaux. Mais alors que l’avenir même de l’Ombreterre est menacé, il a trahi son devoir sacré. Armé de Rémornia, son épée assoiffée de sang, et entouré de ses sycophantes le plus fidèles, il est prêt à tailler en pièces tous ceux qui s’opposeront à lui et à jeter leurs dépouilles dans les terreurs inexorables de l’Antre.",0.525907,0.523316,2424,1190,2407,10,22012,1747,0,0,-1
Généraux de la Légion de pierre,"Les généraux vives-pierres Kaal et Grashaal s’en prennent sans répit à la rébellion du prince Rénathal. Autrefois proches du général Draven, ils se servent aujourd’hui de leur expérience et de leurs troupes pour défendre sire Denathrius contre ses ennemis.",0.263385,0.518135,2425,1190,2417,9,22132,1747,0,0,-1
Le conseil du Sang,"Le conseil du Sang préside la cour de Revendreth. L’inflexible castellan Niklaus, à la volonté de fer et à l’armure impénétrable, commande la garde. Le seigneur Stavros, dandy précieux et fin bretteur, est en charge des danses de la cour. La très respectée baronne Frieda, experte en magie de l’anima, mène quant à elle les domestiques purotins à la baguette.",0.702072,0.546632,2426,1190,2412,7,22139,1750,0,0,-1
Destructeur affamé,"Les dévoreurs consomment l’anima où qu’ils en trouvent. La pénurie qui sévit aux quatre coins de l’Ombreterre explique pourquoi les plus affamées et les plus dangereuses de ces créatures sont attirées par la dernière grande réserve d’anima, dans les profondeurs du château Nathria.",0.358377,0.34715,2428,1190,2383,5,22172,1735,0,0,-1
Altimor le Veneur,"Sire Denathrius prend rarement part aux chasses, mais lorsque c’est le cas, Altimor veille toujours à ce que son maître soit accompagné de ses meilleures bêtes. Margore, Bargast et Hecutis ont été entraînés par le veneur des millénaires durant et sont prêts à déchaîner les foudres de leur maître partout sur son domaine.",0.676165,0.494819,2429,1190,2418,2,22305,1735,0,0,-1
"Valinor, la Lumière des éons","Construit par les Kyrians dans le but de tester leurs champions les plus endurcis, Valinor est un centurion au pouvoir incommensurable. Tombé entre les mains des désavoués et corrompu par les germes du doute, Valinor considère tous ses ennemis comme des compétiteurs.",0.5,0.5,2430,1192,2411,1,22439,0,0,16,-1
Mortanis,"Nécromancien le plus érudit de la maison des Rituels, Mortanis cherche depuis toujours à se métamorphoser en une créature encore plus puissante. Il est aujourd’hui sur le point d’y parvenir.",0.5,0.5,2431,1192,2410,1,22449,0,0,16,-1
Oranomonos la Mille-Rameaux,"Autrefois gardienne la plus ancienne de Tirna Scithe, Oranomonos se flétrit à présent aux côtés du grand arbre. Alors que la pénurie d’anima ne lui permet plus de discerner ses amis de ses ennemis, les gorms se repaissent de son corps malade.",0.5,0.5,2432,1192,2409,1,22456,0,0,16,-1
Nurgash Fangeformé,"Né de la masse fangeuse d’innombrables purotins dégoulinants et renforcé par la magie noire des sorciers d’élite de Denathrius, Nurgash ne brille pas par son intelligence, mais ses poings sont capables de détruire des fortifications.",0.5,0.5,2433,1192,2408,1,22463,0,0,16,-1
Le Naphtrémens,"Le Naphtrémens, terrible créature du Geôlier, sillonne les salles de Tourment depuis la construction de sa première flèche. D’innombrables victimes ont vu leurs âmes réduites en poussière par cette monstruosité forcenée, qui attend à présent les champions mortels assez courageux pour franchir le seuil de la tour.",0.544954,0.493009,2435,1193,2423,1,22844,1998,0,0,-1
Courrier chaotique,"Rien ne va plus à la Première Officine et Succursale des Transports et Expéditions (P.O.S.T.E.) ! Des portails dimensionnels éjectent des colis sans discernement et l’automate responsable de l’officine déraille. Si personne ne fait le tri dans ce chaos, c’est toute la ville qui risque de finir lettre morte !",0.385542,0.391566,2436,1194,2424,3,22929,1989,0,0,-1
Zo’phex la sentinelle,"Quiconque souhaite franchir les portes dorées de Tazavesh doit passer par Zo’phex, la sentinelle. Obnubilé par la sécurité, il met un point d’honneur à saisir tout objet de contrebande et à l’incinérer sur-le-champ en même temps que son porteur.",0.752594,0.441433,2437,1194,2425,1,22853,1989,0,0,-1
Generic Template,[PLACEHOLDER] Summary and lore for the encounter.,0.5,0.5,2438,0,0,1,22866,0,0,32,-1
Les Neuf,"Le sombre pacte conclu entre Sylvanas et les Val’kyrs a forgé son lien avec le Geôlier. Les sœurs ailées la servent depuis avec une dévotion sans faille, prêtes à se sacrifier en son nom. La banshee entend à présent faire appel à ses neuf Val’kyrs une dernière fois…",0.422161,0.192677,2439,1193,2429,3,22873,1999,0,0,-1
Kel’Thuzad,"L’abominable liche Kel’Thuzad attend son heure au sommet du flot d’âmes, où il puise dans une source de pouvoir intarissable. Toutes ses menées et manigances ont abouti à cette ultime confrontation au cours de laquelle il entend éliminer définitivement les champions mortels, conformément aux souhaits de son véritable maître.",0.296703,0.522348,2440,1193,2422,9,22880,2001,0,0,-1
Sylvanas Coursevent,"Oribos court un terrible danger, et une bataille désespérée se joue au sommet du Sanctum. Sylvanas Coursevent se dresse, seule, entre le Geôlier et les mortels qui veulent l’arrêter. Sans aucun masque derrière lequel se cacher, la reine banshee n’hésite pas à utiliser toute sa force pour protéger le Proscrit tandis qu’il met son plan à exécution.",0.516648,0.531347,2441,1193,2435,10,22886,2002,0,0,-1
L’œil du Geôlier,"Azeroth était bien jeune lorsqu’Odyn offrit son œil à Mueh’zala afin d’épier l’Ombreterre. Mais sa vanité lui joua des tours, puisque le Geôlier pervertit l’œil pour l’utiliser à ses propres fins. Aujourd’hui, ce regard inquisiteur lui permet de voir tout ce qui se passe dans son domaine… et peut-être même au-delà.",0.467115,0.942308,2442,1193,2433,2,22892,1999,0,0,-1
Mal-ferrant Raznal,"Le génie sadique qu’est le mal-ferrant Raznal a passé une éternité à parfaire les pièges mortels de Tourment. Il se délecte des cris de ses victimes, qui s’élèvent des profondeurs des salles de torture de la tour comme autant de preuves de ses talents.",0.663004,0.29658,2443,1193,2430,6,22898,2000,0,0,-1
Vestige de Ner’zhul,"Premier roi-liche et héraut du règne du Geôlier sur Azeroth, Ner’zhul n’a pas su se montrer digne de son maître. Les vestiges de l’âme corrompue de l’Orc déchu ont ainsi été enfermés dans un carcan en ombre-acier rempli de piques, condamnés à des tourments éternels pour ses échecs. Il fait partager sa souffrance à quiconque croise son chemin.",0.888279,0.356896,2444,1193,2432,4,22904,2000,0,0,-1
Étripeur d’âme Dormazain,"L’étripeur d’âmes Dormazain extrait de l’anima des brutes prisonnières de Tourment afin d’alimenter les armées du Geôlier. Aucune âme n’avait résisté à ce tortionnaire… jusqu’à sa dernière victime, qui se révèle insensible à ses méthodes habituelles. Se nourrissant de la rage sans fin qui habite son prisonnier, Dormazain se réjouit à l’idée de consacrer les prochains siècles à l’identification de ses points faibles.",0.534881,0.71566,2445,1193,2434,5,22910,2000,0,0,-1
Gardien des Fondateurs,"Tiré d’un lointain royaume inconnu par les chaînes du Geôlier, ce gardien n’a qu’un seul but : protéger les « cryptogrammes », le savoir insondable dont il a la garde. Il utilise ce qu’il lui reste de pouvoir pour anéantir quiconque entend voler les secrets de ses énigmatiques créateurs.",0.642858,0.157967,2446,1193,2436,7,22916,2001,0,0,-1
Scribe du destin Roh-Kalo,"Ancien scribe du destin dépositaire des innombrables secrets de Korthia, Roh-Kalo a été capturé par les antreliges qui l’ont soumis à la volonté du Geôlier. Avec la puissance de Tourment à sa disposition, il cherche désormais à rédiger un nouvel avenir pour l’Ombreterre.",0.57488,0.702899,2447,1193,2431,8,22922,2001,0,0,-1
Hylbrande,"Le vol d’un artéfact ancestral des Titans a réveillé son protecteur : Hylbrande, l’Épée des gardiens. Neutralisez la myriade de protocoles de sécurité contrôlés par Hylbrande, ou vous passerez le reste de l’éternité dans ce caveau.",0.483266,0.184841,2448,1194,2426,6,22996,1995,0,0,-1
Chronocapitaine Harpagone,"Des mois de préparatifs sont tombés à l’eau lorsque So’leah a bouleversé les plans de la chronocapitaine Harpagone et volé le trésor qu’elle convoitait. Folle de rage, la reine des pirates révèle sa véritable forme et se déchaîne sur quiconque se met en travers de son chemin.",0.48197,0.661984,2449,1194,2419,7,23015,1996,0,0,-1
So’azmi,"Parmi les négociants qui ne jurent que par l’épée, aucun n’arrive à la cheville de So’azmi. Le redoutable assassin du cartel So cherche sans cesse à parfaire ses talents et aime à enseigner l’art du combat à ses ennemis, y compris lorsqu’il les découpe en morceaux.",0.336666,0.544687,2451,1194,2437,5,23038,1989,0,0,-1
Oasis d’Au’myza,"Les boissons sont éthérées, l’ambiance est grisante et Zo’gron, le vigile, ne fait guère preuve de patience. Dans cette oasis, les artistes risquent leur vie si leur prestation n’est pas au goût de la clientèle.",0.364458,0.152108,2452,1194,2440,4,23092,1989,0,0,-1
Grandiose Ménagerie,"Le cartel Xy fait « l’acquisition » d’objets rares et précieux à vendre. Créatures exotiques, technologies interdites et même artéfacts maudits, rien n’est introuvable dans ses réserves. Quoi que vous puissiez désirer, le cartel Xy le trouvera si vous pouvez en payer le prix.",0.478344,0.744051,2454,1194,2441,2,23155,1989,0,0,-1
So’leah,"La soif de pouvoir de So’leah atteint son paroxysme dans cet ultime affrontement. Ayant déchaîné une force qu’elle est incapable de maîtriser, la chef du cartel se transforme en une créature d’une férocité incontrôlable. Alors qu’une énergie frénétique s’échappe de l’artéfact, So’leah doit être éliminée avant que ses actions ne provoquent la destruction des fondements de l’Ombreterre.",0.0881835,0.542119,2455,1194,2442,8,23320,1989,0,0,-1
"Mor’geth, Tourmenteur des damnés","Parmi les innombrables serviteurs du Geôlier, rares sont ceux qui savourent leurs cruels agissements avec autant de plaisir que le méprisable Mor’geth. Obsédé par l’idée de briser la volonté de toute âme ayant le malheur de passer entre ses mains, il fait régner une discipline de fer sur les champs de bataille pour s’assurer que le moindre faux pas de ses adversaires leur soit fatal.",0.5,0.5,2456,1192,2496,5,23648,0,0,0,-1
Seigneurs de l’effroi,"Ne reculant devant aucun subterfuge ou artifice, les Nathrezims ont œuvré sans relâche depuis des siècles pour mettre à exécution le plan du Geôlier. À présent, alors que leur maître touche au but, il ne leur reste plus qu’une tâche à accomplir pour s’assurer que personne ne fera obstacle à l’avènement du nouvel ordre cosmique.",0.595641,0.47276,2457,1195,2543,9,23863,2052,0,0,-1
Gardien vigilant,Ce gardien éternel reste à l’affût et veille de toute éternité sur l’entrée du sépulcre des Fondateurs.,0.532688,0.519976,2458,1195,2512,1,23871,2047,0,0,-1
"Dausegne, l’Oracle déchu","Contrôlée par le Geôlier, Dausegne a pris la tête de l’armée antrelige afin de s’emparer de la forge des Limbes. Grâce à son pouvoir, Zovaal entend faire s’abattre une éternité de tourments sur l’ensemble de la réalité.",0.521791,0.432809,2459,1195,2540,4,23879,2048,0,0,-1
Panthéon des prototypes,"Dépourvues d’âmes cosmiques des Éternels, ces enveloppes corporelles inachevées ne peuvent qu’exécuter leurs ordres sans pitié ni compassion. À présent que l’ennemi se masse à ses portes, Lihuvim n’a d’autre choix que d’activer ces dangereux prototypes.",0.325666,0.703389,2460,1195,2544,5,23887,2049,0,0,-1
"Lihuvim, architecte principal","C’est avec un soin méticuleux que Lihuvim donne vie aux éphémères, conformément à la volonté sacrée des Fondateurs. Désormais, ce processus est menacé alors que les troupes antreliges cherchent à s’emparer de ce pouvoir.",0.644068,0.223971,2461,1195,2539,6,24296,2049,0,0,-1
Halondrus le Récupérateur,"Depuis des siècles, Halondrus écume les falaises du sépulcre des Fondateurs afin de remplir sa mission sacrée : récupérer des éphémères avant de les réintégrer au grand cycle. À l’heure où des intrus menacent de précipiter le schéma dans l’anarchie la plus complète, le gardien ancien fera tout pour préserver l’ordre établi.",0.443099,0.776028,2463,1195,2529,7,23911,2061,0,0,-1
Le Geôlier,"Il aura fallu au Geôlier d’innombrables millénaires pour mettre à exécution son plan lui ouvrant le cœur du sépulcre. Alors que l’heure de sa victoire finale approche, les héros d’Azeroth se mobilisent pour l’empêcher de se rendre maître de la réalité tout entière.",0.504845,0.474355,2464,1195,2537,11,23919,2051,0,0,-1
