ID,Name_lang,Description_lang,MapID,BackgroundFileDataID,ButtonFileDataID,ButtonSmallFileDataID,LoreFileDataID,Flags,AreaID,CovenantID
1273,네룹아르 궁전,"아즈카헤트 왕국 깊숙한 곳에는 안수레크 여왕의 권좌인 네룹아르 궁전이 있습니다. 안수레크 여왕은 그림자가 드리운 이 왕좌에서 수레키 추종자들을 강력하게 휘어잡은 채 새로운 미래로 이어지는 어두운 길을 이끌고 있습니다. 그렇게 여왕의 피해망상이 중증으로 치닫는 가운데, 음모를 꾸미던 단절된 실톳은 안수레크의 통치에 맞서 최후의 승부수를 띄우기에 이르렀습니다.",2657,5912532,5912550,5912511,5912541,0,0,0
1274,실타래의 도시,"실타래의 도시 깊숙한 곳에는 한때 네루비안 진화의 신성한 전당이었던 변신소가 있습니다. 지금은 ""자격을 갖춘"" 네루비안을 강력한 승천자로 변신시키는 데 사용되고 있습니다. 방직공과 재상은 이 승천이 아즈카헤트를 모두 집어삼키기 전에 어떻게 해서든 막으려고 합니다.",2669,5912530,5912548,5912509,5912539,0,0,0
1276,혈투의 전장 - 굽이나무 지구,"수천 년 전 세워진 엘드탈라스는 칼도레이 비전 마법의 비밀을 간직한 위대한 도시였지만, 이제 폐허가 되어 뒤틀린 마력만이 이곳에 들끓고 있습니다. 한때는 사악한 무리들이 혈투의 전장에 넘치는 뒤틀린 마력을 손에 넣고자 서로 싸웠습니다. 그러나 이들은 결국엔 불안한 동맹을 맺고, 혈투의 전장 전체를 차지하려고 계속 싸우기보다는 자기 영토 안의 마력을 마음대로 사용하는 데 만족하기로 했습니다.",429,608161,608200,136333,608239,1,0,0
1277,혈투의 전장 - 고르독 광장,"수천 년 전 세워진 엘드탈라스는 칼도레이 비전 마법의 비밀을 간직한 위대한 도시였지만, 이제 폐허가 되어 뒤틀린 마력만이 이곳에 들끓고 있습니다. 한때는 사악한 무리들이 혈투의 전장에 넘치는 뒤틀린 마력을 손에 넣고자 서로 싸웠습니다. 그러나 이들은 결국엔 불안한 동맹을 맺고, 혈투의 전장 전체를 차지하려고 계속 싸우기보다는 자기 영토 안의 마력을 마음대로 사용하는 데 만족하기로 했습니다.",429,608161,608200,136333,608239,0,0,0
1278,카즈 알가르,"최근 카즈 알가르의 심연은 크나큰 혼란에 빠졌습니다. 중심로는 제 기능을 하지 못하게 되었고, 네루비안이 준동하고 있으며, 그 외에도 여러 위협이 기지개를 틀고 있습니다. 이에 잠자는 수호병 코르닥이 도른의 섬을 지키기 위해 깨어났습니다. 울리는 심연에서는 공포의 집합체가 기다리고 있으며, 신성한 협곡의 바다는 깊은 바다의 참변 슈라이로 인해 소란스럽기만 합니다. 그리고 아즈카헤트 깊은 곳에서는 검은 피에 뒤틀려 버린 부서진 산 오르타가 심연을 거닐고 있습니다.",2774,5917062,5917063,5917061,5917064,2,0,0
1292,스트라솔름 - 공무용 입구,"한때는 로데론 북부에서 보석처럼 빛나던 스트라솔름은 이제 이 도시를 폐허로 바꾼 끔찍한 사건으로만 기억되고 있습니다. 바로 이곳에서 아서스 왕자는 고귀한 성기사인 빛의 수호자 우서 경에게 등을 돌렸고, 무수한 시민을 끔찍한 언데드 역병에 걸렸다며 학살했습니다. 이 사건 이래, 저주받은 스트라솔름에는 죽음, 배신, 절망만이 들끓고 있습니다.",329,608177,608216,136359,608255,1,0,0
1296,언더마인 해방전선,"무역회사들이 의기투합하여 최선을 다했지만, 재스터 갤리윅스는 기어코 갤라지오에 틀어박혀 마지막 남은 패까지 전부 꺼내 들었습니다... 그리고 언더마인의 고블린들 앞에 크롬왕에게 향하는 길을 가로막는 압제자들이 무수히 나타났습니다. 이제 가즈로와 고블린들은 어떻게든 카지노에 진입해 갤리윅스를 완벽하게 축출할 방법을 찾아내야 합니다.",2769,6422377,6422411,6422371,6422409,0,0,32
1298,작전명: 수문,칼잡이 렌직이 동료들을 이끌고 다크퓨즈가 수력작업장 댐에서 비밀리에 진행 중인 사악한 음모의 온상에 침투했습니다. 이 모든 일의 배후에 있는 미치광이 과학자를 제압하고 갤리윅스의 악랄한 음모에 공급되는 전력을 차단해야 합니다.,2773,6422378,6422412,6422372,6422410,0,0,0
1301,검은바위 나락,"까맣게 그을린 검은바위 나락은 검은무쇠 드워프와 그들의 제왕, 다그란 타우릿산의 고향입니다. 전임자들과 마찬가지로 다그란은 수세기 전 이 세상에 소환된 무자비한 불의 군주 라그나로스를 섬깁니다. 혼돈의 정령들이 출몰하자 이에 이끌린 황혼의 망치단이 이 산을 찾아왔습니다. 라그나로스의 하수인들과 황혼의 망치단은 드워프가 추구하는 파괴적인 목표에 더욱 힘을 실어주었고, 이는 머지않아 온 아제로스에 파멸을 불러올지도 모릅니다.",2792,608157,608196,136326,608235,0,0,0
1302,마나괴철로 종극점,"크아레쉬의 황원에서 비전 마력을 끌어내기 위해 건설된 마나괴철로 종극점이 불길한 광휘를 내뿜으며 전율하고 있습니다. 연합왕 살라다르는 이 종극점을 발판으로 삼아, 만물의 포식자 디멘시우스를 되살려 궁극의 힘을 얻으려 하고 있습니다. 아제로스의 용사들은 마나괴철로 종극점의 작동을 저지해야 합니다. 실패하면 부활한 디멘시우스가 현실 그 자체를 집어삼킬 테니 말이지요.",2810,7049243,7050019,7049159,7049313,0,0,0
1303,생태지구 알다니,"생태지구는 크아레쉬에 생명을 돌려놓을 가장 큰 희망입니다. 그중에서도 생태지구 알다니는 크아레쉬에서 가장 거룩한 폐허 중 한 곳의 터에 세워졌죠. 하지만 황무지인의 침공으로 생태지구 외벽이 무너졌고, 이대로 가다간 파괴될지도 모릅니다. 베나리는 크아레쉬의 마지막 희망이 무너지지 않도록 도움을 요청했습니다.",2830,7074040,7074042,7074037,7074041,0,0,0
1310,제크비르의 소굴,,0,0,0,0,0,0,0,0
